# Stencil zero-budget dispatch diagnostic, 2026-09-22.
# Fields: group, record-kind, then original line or explicit context.
# Original null is protocol-invalid; no original main. Corrected session selected separately.
# Raw streams and command-source bytes are retained; terminal table padding is removed.
# Empty payloads omit the third field and reconstruct to a blank line.
# ir-diff-space reconstructs to its stated number of spaces and a newline.
# One-shot recipes are evidence, not maintained runners. No gate consumes this file.
# Keep while compute-model/DESIGN.md or its dependents cite this evidence.
context	result	Original null completed 120 checked calls, but arm-order construction violated within-width alternation. No original main was run; all old raw data is excluded from the corrected comparison.
context	result	The original order used (pass+index)%2 while reversing widths, fixing W1 at A/B and W4 at B/A. The preserved recipe records this defect and must not be treated as a qualified alternating-order recipe.
context	result	Original null W4 paired wall median=0.986233394; range=0.890043897..1.047734441; max absolute drift=0.109956103. W1 median=0.949013647; range=0.899249396..1.034518515. Descriptive only.
context	result	Construction/full-oracle/optimized-code qualification passed independently of the timing-order defect. The corrected session reuses those exact images and evidence with hashes; no rebuild or repeated oracle execution.
context	result	The zsh display wrapper reported a read-only status-variable assignment after the original null guard exited 0; the completed stage log and all raw outputs were recovered without rerunning.
context	static	1024x4096x16: 16*(4096-2)=65504 row calls and 16*(4096-2)*(1024-2)=66945088 pixel updates; each inner query span=1022, weight=17, runtime work floor=150000, ceil(floor/weight)=8824, affordable=0.
context	static	Timed call includes two allocations, two serial zero fills, both-grid initialization, 16 joined timesteps and inactive-owner cleanup; result verification and returned-owner release are outside timing.
context	static	Capture candidate reduces pixel/init/row captures 6/6/9 to 4/2/3 and frame bytes 120/88/112 to 104/56/64; all old frames already fit 256 bytes; non-phi chunk operations and work calculations remain unchanged.
context	static	Candidate A/B input IR differs only by one existing pixel-chunk direct call replacing four span/query calculations and split_34 entry. Actual B optimized code additionally inlines pixels and hoists row-chunk alias checks; combined effects cannot be separated here.
corrected	manifest	Only protocol change: arm order AB on even passes, BA on odd passes independently of width reversal. All 20 invocations are listed and checked before timing.
corrected	manifest	Fixed inputs: candidate A/B images, 1024x4096x16, W1/W4, five paired passes, one first plus five warm calls per process, zero gap, same frozen driver/runtime/dependencies and combined attribution scope.
corrected	manifest	Exactly one new null and one main, each shared-guarded with a 30-second cap after criterion commit/publication. No retries. Original null is excluded from new comparisons.
corrected	manifest	Unchanged numerical criterion: at W4 B/A wall<=0.95 in at least four of five main pairs AND 1-median(main B/A)>max(abs(new-null B/A-1)). Report W1, CPU, first calls and steals; retain all outcomes.
corrected	manifest	No corrected-session timing had occurred at criterion selection; no production benefit is established.
context	sha256	8c348ea12e638593a72688bb9e59d2a3f43a92b98b9cae0a86b18f88a5372396  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/manifest.txt
context	manifest	criterion_revision: ef6cf611d293c7cfe3ad8a26bf95a0991b58e88d
context	manifest	candidate_cli_sha256: 480b8b56c8dca5b4469307026a10643d142ee46fff5b937634e3618699e17adf
context	manifest	candidate_ir_sha256: 7d99aa30bae032192e74f7259dd9365ee4beeebd47a48bda7f523822fa6a6e61
context	manifest	source_sha256: 69a94c11eac439e44bd50b81dabf2c1d5da4398878836bfad478a8e46004e352
context	manifest	runtime_objects_revision: 6fdb6768890b91283fb041dfc7981a2cc2f3e5b8
context	manifest	harness_revision: f19d53e2e5e25a2e1b85adb437d97591525954e6
context	manifest	driver: identical retained optimized-native stencil_bench.o; no native form timed
context	manifest	A: unmodified candidate --par emission
context	manifest	B: same emission with only pixel site calling existing chunk
context	manifest	control_scope: combined inner query/span computation/recursive entry and resulting optimizer effects
context	manifest	fixed: outer split sites/estimates, allocation, arithmetic, cleanup, W1 clone IR, runtime/driver/dependency objects
context	manifest	fixture: width=1024 height=4096 steps=16; W1/W4; gap=0
context	manifest	protocol: five paired passes, one first call plus five warm calls; adjacent A/B order and width order alternate
context	manifest	criterion: W4 wall B/A<=0.95 in>=4/5 pairs AND 1-median(main B/A)>max(abs(null B/A-1)) at W4
context	manifest	stop: failed correctness or inconclusive criterion; no selected timing action rerun
context	manifest	interval: complete call including allocation/internal cleanup; verification/returned-owner release outside
context	manifest	host: Apple M1 Pro, 8 CPUs (6 performance+2 efficiency), unpinned interactive Darwin workstation
context	manifest	guard: each build/verify/inspect/null/main stage capped at30s, shared run-check.pl
context	manifest	Apple clang version 21.0.0 (clang-2100.3.34.2)
context	manifest	Target: arm64-apple-darwin25.6.0
context	manifest	Thread model: posix
context	manifest	InstalledDir: /Library/Developer/CommandLineTools/usr/bin
context	manifest	-std=c11 -pthread -O2 -Wno-override-module
context	sha256	07735d33233182a79d6ea3122b1ba7a4bf8ac416ce387d0d845db83307df686f  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/inputs-before.txt
context	input-sha256	de6b35043b7586b51ae4ee359e463452c1fb33fc86dda8e52511ae03b39af5eb  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/run.sh
context	input-sha256	7d99aa30bae032192e74f7259dd9365ee4beeebd47a48bda7f523822fa6a6e61  /private/tmp/whitefoot-stencil-capture-static.3q0gq3/stencil-candidate-par.ll
context	input-sha256	480b8b56c8dca5b4469307026a10643d142ee46fff5b937634e3618699e17adf  /private/tmp/whitefoot-capture-candidate-cli
context	input-sha256	73e88bd33d43913d8b0d74275c2e07ea2fda9f777c9718c1d377f0a855f1332a  /private/tmp/whitefoot-native-vector-6fdb-control/build/stencil_bench.o
context	input-sha256	69a94c11eac439e44bd50b81dabf2c1d5da4398878836bfad478a8e46004e352  /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf
context	input-sha256	56296d659cc133ddaf80aa36f7a0d38d190726068a7100c7dae3bf27d5d4fd67  /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil_host.ll
context	input-sha256	b5d407f9da3e25805ebfd316ae4db5588e6ac2092eb06409211e91e741cec5ff  /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil_oracle.c
context	input-sha256	4e04bcf39eee9edfb02bbec182cf4bbf0d5f2e577003ec3a193dbce143c40813  /private/tmp/whitefoot-compute-floor/tests/programs/compute/host-adapter.awk
context	input-sha256	5fc0c3be48fae51f9cd53558e68f219902b22bcd8f23a574af8cd98570e6a249  /private/tmp/whitefoot-compute-floor/research/experiments/compute-bench/module-symbols.awk
context	input-sha256	672213fdaabec6104e36bd60f5b7fab3ab12ec7c4bd78a4060fd5caf47b651fb  /private/tmp/whitefoot-compute-floor/research/experiments/compute-bench/reduce.awk
context	input-sha256	49aa6d14e18010ad2acbb082454112c575c3abc17c1cc5608e0ac67a905a9184  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/wf-flags.txt
context	input-sha256	61fec48dc42829dc97943d72051ab2ca00786f97d198c412db1042b2b08e3188  /private/var/folders/71/d_n5m1v94kdg7bjl_4jxvcpr0000gp/T/whitefoot/whitefoot-compute-bench/deps/lib/libtbb.dylib
context	input-sha256	5908bab9d6de77a0ce8608e32d312459360f1ec63baf57cb8559bbd250fdd5ac  /private/var/folders/71/d_n5m1v94kdg7bjl_4jxvcpr0000gp/T/whitefoot/whitefoot-compute-bench/deps/rayon/libwf_compute_bench_rayon.a
context	input-sha256	9c6daed09ec5b1dd99a7df781a3035a1d0e0fd18319fe8dc90a9e29e61a31b6b  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/harness.o
context	input-sha256	87feb3ae9b2154613da2c88853b1df6315a535073e885ab3ffd6a7aef2b06c01  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/backend_serial.o
context	input-sha256	cfa1299d9250d75cc16d046da2a8984d6d8d2bac040e682cbae60c2e1997abbe  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/backend_static.o
context	input-sha256	cec0e5af66e4025ad2492a649ef3ec91bc39369c883f5044e6443c8ca4971854  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/backend_tbb.o
context	input-sha256	08761b098fd71406e17944fe3d6e00ae8a0fbcf73364c71a6acf51d26c5f1fe4  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/backend_parlay.o
context	input-sha256	3ae80db61410c4001241b7c400841fbb713a76237f452578de83891c28c5bd1b  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/backend_rayon.o
context	input-sha256	afa0311bf31b57157793e3ccd15b0f3ce1e2d0fbae5dd0f684faa55fc8a5893a  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/stencil-seq.o
context	input-sha256	8342e7ea0b8d6a0817d543e8c05e807c96527393945e95597718ba9a27ce722d  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/floor.o
context	input-sha256	0655633c69666fcce21bf67258101aedb49c914fc50a6cc8edbfe22a8315e645  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/sched_core.o
context	input-sha256	c3a5140b8221a57d27a510995ae37c7b33a64ebc87ec9f9286b99ece649bce45  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/sched_prim_host.o
context	input-sha256	e04734d7a1ddbe9083b47570ca2854963803b88a7197628bed2ca66cb4924d5c  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/sched_entry.o
context	input-sha256	75cb971977625c9b05adcf74b14989544ccbf61b0a81fe4843ec72226eb36c61  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_runtime.o
context	input-sha256	d95b24c2367aa6dcf60a9d9e4e36acf79fa502d4ded856f244c6f4afcf28aa10  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_wait_host.o
context	input-sha256	fb4ee3f397da5bcee9188332d56fb3c854b931b4c1f07b4c8350a9c941891937  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_file_adapter.o
context	input-sha256	1d1fe1c3033038fc69cd031e32b5eff6e85571da89176f85e442f52f0fb1b940  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_file_posix.o
context	input-sha256	af91032f29dc1b1c22dcf43099d933303ff3b1e4741a93122f987bdbdb70c4ec  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_bridge.o
context	input-sha256	e389769ac8c9f38af9cd00e5bc5d56d3c180dff5985fb81ddfff63dfa89eb453  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/completion_linux_io_uring.o
context	input-sha256	685d56fcf6c89bbddf8d1921b44952bb909dd0362715817babbacd64da8898c3  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/ordinary_values_c.o
context	input-sha256	d578790251750de1a10ef95e1265d028184cc1d18f0c40d78e88c5ee8f1fcd80  /private/tmp/whitefoot-compute-baseline-6fdb6768-bench/build/ordinary_values_ll.o
context	sha256	8d9b1007210ea2affa63db89ebcf89c34ea609a205269f831c991111c2c5a032  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/source-hashes.txt
context	source-sha256	7d99aa30bae032192e74f7259dd9365ee4beeebd47a48bda7f523822fa6a6e61  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/source/A.raw.ll
context	source-sha256	b819531fcd166a865c68a43acb9847cbd5d7931188d3c601d13fd67e3c53e5f8  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/source/B.raw.ll
context	source-sha256	32a6ffe2024697e245205c86a3fcdf5219c8cb1d6664b9e8df9fd63560546737  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/source/ir-change.diff
context	sha256	a1d0fd29f6129afe49b1a492d75d9096ee75a9f05515fa1131912f26c4341755  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build-hashes.txt
context	build-sha256	cb8bff8cbfe1b1a14db8b77e1e1f95f37233c40dc92c0c2fe05a9c1ea480557d  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/A.bound.ll
context	build-sha256	939fea2e8f04cc9375746ec2b8b52d27906a0fe0b788e9036698725d708e21bf  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/A.ll
context	build-sha256	d1096b8f7e06756d7132abdbb4ad8098cf69edbdebc185adec18b23b0ab6d040  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/A.o
context	build-sha256	68d447b4b123be1f18ab026ca697b4cfe1092f66c7a08eb5018117996cd18729  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/B.bound.ll
context	build-sha256	89261661dd2d02017c8356b9882548b502ed063c31ff70e390f86e380028f099  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/B.ll
context	build-sha256	2084b749e998d88794a970e9a5ac3581a9a3697fa32936d55974aa75aaade57b  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/B.o
context	build-sha256	0ce80a2ffa3bd4659ed0ac7cf284111799f00f4c1a490e6eddfbde2f72a6f8c8  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/stencil-A
context	build-sha256	3918722084ce8b741694d48b3a5330993580a1b72505cea27bb96da1a8cba335  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/build/stencil-B
context	build-sha256	4cf2f3f0b0e0fcd7c5c38bb4965779d4d6c289c44c9d1a57457f7cf274a2c6b9  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/inspection/A.opt.ll
context	build-sha256	17d924a1c5198172ca27c848e51208dc05a5242a3d7fe7b41f8a1a2ec4a2c252  /private/tmp/whitefoot-stencil-zero-budget.qSVUNU/inspection/B.opt.ll
context	sha256	cb7a56add7b6db28fb2c6c842abe5ede3b4f12f325e46bdae5ebedb7e64b32c0  /private/tmp/whitefoot-stencil-capture-static.3q0gq3/emission.log
context	emission	== START stencil-capture-static (limit 30s): /private/tmp/whitefoot-capture-candidate-cli --par --par-ledger --emit-llvm /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf -o /private/tmp/whitefoot-stencil-capture-static.3q0gq3/stencil-candidate-par.ll ==
context	emission	PAR loop        /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:10  loop  permitted   eligible; no accumulator
context	emission	PAR chain       /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:11  run(a let statement, a let statement, a let statement)  3 members through line 13
context	emission	PAR denied      /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:29  pair(a let statement, box_array_filled)  condition 1: the write of s1 overlaps the operand read of s2 at let cells = width * height; vs cells
context	emission	PAR permitted   /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:30  pair(box_array_filled, box_array_filled)  eligible
context	emission	PAR chain       /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:30  run(box_array_filled, box_array_filled)  2 members through line 31
context	emission	PAR denied      /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:31  pair(box_array_filled, a for loop)  condition 1: s2 is a for loop
context	emission	PAR loop        /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:32  loop  permitted   eligible; no accumulator
context	emission	PAR chain       /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:38  run(a set statement, a set statement)  2 members through line 39
context	emission	PAR loop        /private/tmp/whitefoot-compute-floor/tests/programs/compute/stencil.wf:42  loop  denied      condition 2: the body writes storage that is neither introduced by the iteration nor the accumulator, at row
